date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:58:02	3160/3160	---MCZ	200	added ('OK')	application/font-woff	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/sponsorsnew19/wp-content/themes/charitus/assets/plugins/css/wp-content/themes/charitus/assets/plugins/fonts/lightcase.woff	D:/@WEB/!!technix/technix/www.technex.in/static/sponsorsnew19/wp-content/themes/charitus/assets/plugins/css/wp-content/themes/charitus/assets/plugins/fonts/lightcase.woff	(from https://www.technex.in/static/sponsorsnew19/wp-content/themes/charitus/assets/plugins/css/lightcase.css)
14:58:02	5668/5668	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/sponsorsnew19/wp-content/themes/charitus/assets/plugins/css/wp-content/themes/charitus/assets/plugins/fonts/lightcase.ttf	D:/@WEB/!!technix/technix/www.technex.in/static/sponsorsnew19/wp-content/themes/charitus/assets/plugins/css/wp-content/themes/charitus/assets/plugins/fonts/lightcase.ttf	(from https://www.technex.in/static/sponsorsnew19/wp-content/themes/charitus/assets/plugins/css/lightcase.css)
14:58:03	2782/2782	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/sponsorsnew19/wp-content/themes/charitus/assets/plugins/css/wp-content/themes/charitus/assets/plugins/fonts/lightcase.svg	D:/@WEB/!!technix/technix/www.technex.in/static/sponsorsnew19/wp-content/themes/charitus/assets/plugins/css/wp-content/themes/charitus/assets/plugins/fonts/lightcase.svg	(from https://www.technex.in/static/sponsorsnew19/wp-content/themes/charitus/assets/plugins/css/lightcase.css)
14:58:05	46424/46424	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2023%20Feb%202019%2009:28:03%20GMT	https://10x10philanthropy.com/wp-content/themes/charitus/assets/plugins/css/owl.video.play.png	D:/@WEB/!!technix/technix/10x10philanthropy.com/wp-content/themes/charitus/assets/plugins/css/owl.video.play.1b0.delayed	(from https://www.technex.in/static/sponsorsnew19/wp-content/themes/charitus/assets/plugins/css/owl.css)
14:58:06	3208/3208	---M--	200	added ('OK')	image/gif	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/sponsorsnew19/wp-content/themes/charitus/assets/css/img/status.gif	D:/@WEB/!!technix/technix/www.technex.in/static/sponsorsnew19/wp-content/themes/charitus/assets/css/img/status.gif	(from https://www.technex.in/static/sponsorsnew19/wp-content/themes/charitus/assets/css/main.css)
14:58:06	7303/7303	---M--	200	added ('OK')	image/gif	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/sponsorsnew19/wp-content/themes/charitus/assets/css/img/loading.gif	D:/@WEB/!!technix/technix/www.technex.in/static/sponsorsnew19/wp-content/themes/charitus/assets/css/img/loading.gif	(from https://www.technex.in/static/sponsorsnew19/wp-content/themes/charitus/assets/css/main.css)
14:58:08	71823/71823	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/sponsorsnew19/wp-content/themes/charitus/assets/css/img/subpagebg.jpg	D:/@WEB/!!technix/technix/www.technex.in/static/sponsorsnew19/wp-content/themes/charitus/assets/css/img/subpagebg.jpg	(from https://www.technex.in/static/sponsorsnew19/wp-content/themes/charitus/assets/css/main.css)
14:58:09	1457/1457	---M--	200	added ('OK')	image/png	etag:%220cfbbb3cce5a575270a7072b833814ea%22	https://d1mteuyxkcon0n.cloudfront.net/login2_files2/assets/img/logo.png	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/login2_files2/assets/img/logo.png	(from https://d1mteuyxkcon0n.cloudfront.net/login2_files2/assets/css/style.css)
14:58:09	3284/3284	---M--	200	added ('OK')	image/png	etag:%22764d3ca1cc41acc6dde7c2c97415ae63%22	https://d1mteuyxkcon0n.cloudfront.net/login2_files2/assets/img/logo@2x.png	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/login2_files2/assets/img/logo@2x.png	(from https://d1mteuyxkcon0n.cloudfront.net/login2_files2/assets/css/style.css)
14:58:09	297/297	---MC-	404	error ('Not%20Found')	application/xml	date:Sat,%2023%20Feb%202019%2009:28:07%20GMT	https://d1mteuyxkcon0n.cloudfront.net/static/facebook.png	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/static/facebook.png	(from https://d1mteuyxkcon0n.cloudfront.net/login2_files2/assets/css/style.css)
14:58:10	320/320	---MC-	404	error ('Not%20Found')	application/xml	date:Sat,%2023%20Feb%202019%2009:28:08%20GMT	https://d1mteuyxkcon0n.cloudfront.net/css/images/ui-bg_flat_75_ffffff_40x100.png	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/css/images/ui-bg_flat_75_ffffff_40x100.png	(from https://d1mteuyxkcon0n.cloudfront.net/css/jquery-ui.css)
14:58:10	329/329	---MC-	404	error ('Not%20Found')	application/xml	date:Sat,%2023%20Feb%202019%2009:28:08%20GMT	https://d1mteuyxkcon0n.cloudfront.net/css/images/ui-bg_highlight-soft_75_cccccc_1x100.png	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/css/images/ui-bg_highlight-soft_75_cccccc_1x100.png	(from https://d1mteuyxkcon0n.cloudfront.net/css/jquery-ui.css)
14:58:10	320/320	---MC-	404	error ('Not%20Found')	application/xml	date:Sat,%2023%20Feb%202019%2009:28:08%20GMT	https://d1mteuyxkcon0n.cloudfront.net/css/images/ui-bg_glass_75_e6e6e6_1x400.png	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/css/images/ui-bg_glass_75_e6e6e6_1x400.png	(from https://d1mteuyxkcon0n.cloudfront.net/css/jquery-ui.css)
14:58:11	320/320	---MC-	404	error ('Not%20Found')	application/xml	date:Sat,%2023%20Feb%202019%2009:28:09%20GMT	https://d1mteuyxkcon0n.cloudfront.net/css/images/ui-bg_glass_75_dadada_1x400.png	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/css/images/ui-bg_glass_75_dadada_1x400.png	(from https://d1mteuyxkcon0n.cloudfront.net/css/jquery-ui.css)
14:58:11	320/320	---MC-	404	error ('Not%20Found')	application/xml	date:Sat,%2023%20Feb%202019%2009:28:09%20GMT	https://d1mteuyxkcon0n.cloudfront.net/css/images/ui-bg_glass_65_ffffff_1x400.png	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/css/images/ui-bg_glass_65_ffffff_1x400.png	(from https://d1mteuyxkcon0n.cloudfront.net/css/jquery-ui.css)
14:58:11	320/320	---MC-	404	error ('Not%20Found')	application/xml	date:Sat,%2023%20Feb%202019%2009:28:09%20GMT	https://d1mteuyxkcon0n.cloudfront.net/css/images/ui-bg_glass_55_fbf9ee_1x400.png	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/css/images/ui-bg_glass_55_fbf9ee_1x400.png	(from https://d1mteuyxkcon0n.cloudfront.net/css/jquery-ui.css)
14:58:11	320/320	---MC-	404	error ('Not%20Found')	application/xml	date:Sat,%2023%20Feb%202019%2009:28:09%20GMT	https://d1mteuyxkcon0n.cloudfront.net/css/images/ui-bg_glass_95_fef1ec_1x400.png	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/css/images/ui-bg_glass_95_fef1ec_1x400.png	(from https://d1mteuyxkcon0n.cloudfront.net/css/jquery-ui.css)
14:58:11	316/316	---MC-	404	error ('Not%20Found')	application/xml	date:Sat,%2023%20Feb%202019%2009:28:09%20GMT	https://d1mteuyxkcon0n.cloudfront.net/css/images/ui-icons_222222_256x240.png	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/css/images/ui-icons_222222_256x240.png	(from https://d1mteuyxkcon0n.cloudfront.net/css/jquery-ui.css)
14:58:12	316/316	---MC-	404	error ('Not%20Found')	application/xml	date:Sat,%2023%20Feb%202019%2009:28:09%20GMT	https://d1mteuyxkcon0n.cloudfront.net/css/images/ui-icons_888888_256x240.png	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/css/images/ui-icons_888888_256x240.png	(from https://d1mteuyxkcon0n.cloudfront.net/css/jquery-ui.css)
14:58:12	316/316	---MC-	404	error ('Not%20Found')	application/xml	date:Sat,%2023%20Feb%202019%2009:28:10%20GMT	https://d1mteuyxkcon0n.cloudfront.net/css/images/ui-icons_454545_256x240.png	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/css/images/ui-icons_454545_256x240.png	(from https://d1mteuyxkcon0n.cloudfront.net/css/jquery-ui.css)
14:58:12	316/316	---MC-	404	error ('Not%20Found')	application/xml	date:Sat,%2023%20Feb%202019%2009:28:10%20GMT	https://d1mteuyxkcon0n.cloudfront.net/css/images/ui-icons_2e83ff_256x240.png	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/css/images/ui-icons_2e83ff_256x240.png	(from https://d1mteuyxkcon0n.cloudfront.net/css/jquery-ui.css)
14:58:12	316/316	---MC-	404	error ('Not%20Found')	application/xml	date:Sat,%2023%20Feb%202019%2009:28:10%20GMT	https://d1mteuyxkcon0n.cloudfront.net/css/images/ui-icons_cd0a0a_256x240.png	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/css/images/ui-icons_cd0a0a_256x240.png	(from https://d1mteuyxkcon0n.cloudfront.net/css/jquery-ui.css)
14:58:13	319/319	---MC-	404	error ('Not%20Found')	application/xml	date:Sat,%2023%20Feb%202019%2009:28:11%20GMT	https://d1mteuyxkcon0n.cloudfront.net/css/images/ui-bg_flat_0_aaaaaa_40x100.png	D:/@WEB/!!technix/technix/d1mteuyxkcon0n.cloudfront.net/css/images/ui-bg_flat_0_aaaaaa_40x100.png	(from https://d1mteuyxkcon0n.cloudfront.net/css/jquery-ui.css)
14:58:14	892/892	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2023%20Feb%202019%2009:28:12%20GMT	https://www.technex.in/fbConnect/	D:/@WEB/!!technix/technix/www.technex.in/fbConnect/index.html	(from https://www.technex.in/register/)
14:58:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:28:12%20GMT	https://www.technex.in/dashboard	D:/@WEB/!!technix/technix/www.technex.in/dashboard	(from https://www.technex.in/register/?next=/dashboard/%3Fevent%3Ddaeroglisseur)
14:58:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:28:13%20GMT	https://www.technex.in/dashboard	D:/@WEB/!!technix/technix/www.technex.in/dashboard	(from https://www.technex.in/register/?next=/dashboard/%3Fevent%3Ddrone-tech)
14:58:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:28:14%20GMT	https://www.technex.in/dashboard	D:/@WEB/!!technix/technix/www.technex.in/dashboard	(from https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dla-trajectoire)
14:58:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:28:15%20GMT	https://www.technex.in/dashboard	D:/@WEB/!!technix/technix/www.technex.in/dashboard	(from https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dmomentum)
14:58:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:28:16%20GMT	https://www.technex.in/dashboard	D:/@WEB/!!technix/technix/www.technex.in/dashboard	(from https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dcapturetheflag)
14:58:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:28:17%20GMT	https://www.technex.in/dashboard	D:/@WEB/!!technix/technix/www.technex.in/dashboard	(from https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dhackathon)
14:58:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:28:19%20GMT	https://www.technex.in/dashboard	D:/@WEB/!!technix/technix/www.technex.in/dashboard	(from https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dinternational-coding-marathon)
14:58:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:28:20%20GMT	https://www.technex.in/dashboard	D:/@WEB/!!technix/technix/www.technex.in/dashboard	(from https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dmlware)
14:58:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:28:21%20GMT	https://www.technex.in/dashboard	D:/@WEB/!!technix/technix/www.technex.in/dashboard	(from https://www.technex.in/register/?next=/dashboard/%3Fevent%3Daxelerate)
14:58:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:28:23%20GMT	https://www.technex.in/dashboard	D:/@WEB/!!technix/technix/www.technex.in/dashboard	(from https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dbridgeit)
14:58:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:28:24%20GMT	https://www.technex.in/dashboard	D:/@WEB/!!technix/technix/www.technex.in/dashboard	(from https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dgoldbergs-alley)
14:58:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:28:24%20GMT	https://www.technex.in/dashboard	D:/@WEB/!!technix/technix/www.technex.in/dashboard	(from https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dhydracs)
14:58:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:28:25%20GMT	https://www.technex.in/dashboard	D:/@WEB/!!technix/technix/www.technex.in/dashboard	(from https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dgreen-tech)
14:58:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:28:26%20GMT	https://www.technex.in/dashboard	D:/@WEB/!!technix/technix/www.technex.in/dashboard	(from https://www.technex.in/register/?next=/dashboard/%3Fevent%3Diomatic)
14:58:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:28:27%20GMT	https://www.technex.in/dashboard	D:/@WEB/!!technix/technix/www.technex.in/dashboard	(from https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dmanifest)
14:58:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:28:28%20GMT	https://www.technex.in/dashboard	D:/@WEB/!!technix/technix/www.technex.in/dashboard	(from https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dsoft-corner)
14:58:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:28:29%20GMT	https://www.technex.in/dashboard	D:/@WEB/!!technix/technix/www.technex.in/dashboard	(from https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dadhyayan)
14:58:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:28:30%20GMT	https://www.technex.in/dashboard	D:/@WEB/!!technix/technix/www.technex.in/dashboard	(from https://www.technex.in/register/?next=/dashboard/%3Fevent%3Denquista)
14:58:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:28:31%20GMT	https://www.technex.in/dashboard	D:/@WEB/!!technix/technix/www.technex.in/dashboard	(from https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dindustry-remodelled)
14:58:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:28:32%20GMT	https://www.technex.in/dashboard	D:/@WEB/!!technix/technix/www.technex.in/dashboard	(from https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dqriosity)
14:58:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:28:33%20GMT	https://www.technex.in/dashboard	D:/@WEB/!!technix/technix/www.technex.in/dashboard	(from https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dshe)
14:58:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:28:34%20GMT	https://www.technex.in/dashboard	D:/@WEB/!!technix/technix/www.technex.in/dashboard	(from https://www.technex.in/register/?next=/dashboard/%3Fevent%3Danaliticity)
14:58:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:28:35%20GMT	https://www.technex.in/dashboard	D:/@WEB/!!technix/technix/www.technex.in/dashboard	(from https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dbulls-floor)
14:58:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:28:37%20GMT	https://www.technex.in/dashboard	D:/@WEB/!!technix/technix/www.technex.in/dashboard	(from https://www.technex.in/register/?next=/dashboard/%3Fevent%3Deconomists-enigma)
14:58:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:28:38%20GMT	https://www.technex.in/dashboard	D:/@WEB/!!technix/technix/www.technex.in/dashboard	(from https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dkrackat)
14:58:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:28:39%20GMT	https://www.technex.in/dashboard	D:/@WEB/!!technix/technix/www.technex.in/dashboard	(from https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dmanthan)
14:58:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:28:40%20GMT	https://www.technex.in/dashboard	D:/@WEB/!!technix/technix/www.technex.in/dashboard	(from https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dhurdlemania)
14:58:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:28:41%20GMT	https://www.technex.in/dashboard	D:/@WEB/!!technix/technix/www.technex.in/dashboard	(from https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dmaze-xplorer)
14:58:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:28:42%20GMT	https://www.technex.in/dashboard	D:/@WEB/!!technix/technix/www.technex.in/dashboard	(from https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dpixelate)
14:58:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:28:43%20GMT	https://www.technex.in/dashboard	D:/@WEB/!!technix/technix/www.technex.in/dashboard	(from https://www.technex.in/register/?next=/dashboard/%3Fevent%3Drobowars)
14:58:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:28:44%20GMT	https://www.technex.in/dashboard	D:/@WEB/!!technix/technix/www.technex.in/dashboard	(from https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dastrophotography)
14:58:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:28:46%20GMT	https://www.technex.in/dashboard	D:/@WEB/!!technix/technix/www.technex.in/dashboard	(from https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dastroquiz)
14:58:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:28:47%20GMT	https://www.technex.in/dashboard	D:/@WEB/!!technix/technix/www.technex.in/dashboard	(from https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dexploring-interstellar)
14:58:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:28:48%20GMT	https://www.technex.in/dashboard	D:/@WEB/!!technix/technix/www.technex.in/dashboard	(from https://www.technex.in/register/?next=/dashboard/%3Fevent%3Dscientists-utopia)
14:58:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Feb%202019%2009:28:50%20GMT	https://www.technex.in/dashboard	D:/@WEB/!!technix/technix/www.technex.in/dashboard	(from https://www.technex.in/register/?next=/dashboard/)
14:58:54	98640/98640	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/startup19newcss/font-awesome/webfonts/fa-brands-400.eot	D:/@WEB/!!technix/technix/www.technex.in/static/startup19newcss/font-awesome/webfonts/fa-brands-400.eot	(from https://www.technex.in/static/startup19newcss/font-awesome/css/fontawesome-all.css)
14:58:55	98640/98640	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/startup19newcss/font-awesome/webfonts/fa-brands-400.eot?	D:/@WEB/!!technix/technix/www.technex.in/static/startup19newcss/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://www.technex.in/static/startup19newcss/font-awesome/css/fontawesome-all.css)
14:58:56	54468/54468	---M--	200	added ('OK')	font/woff2	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/startup19newcss/font-awesome/webfonts/fa-brands-400.woff2	D:/@WEB/!!technix/technix/www.technex.in/static/startup19newcss/font-awesome/webfonts/fa-brands-400.woff2	(from https://www.technex.in/static/startup19newcss/font-awesome/css/fontawesome-all.css)
14:58:57	63728/63728	---MCZ	200	added ('OK')	application/font-woff	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/startup19newcss/font-awesome/webfonts/fa-brands-400.woff	D:/@WEB/!!technix/technix/www.technex.in/static/startup19newcss/font-awesome/webfonts/fa-brands-400.woff	(from https://www.technex.in/static/startup19newcss/font-awesome/css/fontawesome-all.css)
14:58:59	98404/98404	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/startup19newcss/font-awesome/webfonts/fa-brands-400.ttf	D:/@WEB/!!technix/technix/www.technex.in/static/startup19newcss/font-awesome/webfonts/fa-brands-400.ttf	(from https://www.technex.in/static/startup19newcss/font-awesome/css/fontawesome-all.css)
14:59:01	507628/507628	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/startup19newcss/font-awesome/webfonts/fa-brands-400.svg	D:/@WEB/!!technix/technix/www.technex.in/static/startup19newcss/font-awesome/webfonts/fa-brands-400.svg	(from https://www.technex.in/static/startup19newcss/font-awesome/css/fontawesome-all.css)
14:59:01	31156/31156	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/startup19newcss/font-awesome/webfonts/fa-regular-400.eot	D:/@WEB/!!technix/technix/www.technex.in/static/startup19newcss/font-awesome/webfonts/fa-regular-400.eot	(from https://www.technex.in/static/startup19newcss/font-awesome/css/fontawesome-all.css)
14:59:02	31156/31156	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/startup19newcss/font-awesome/webfonts/fa-regular-400.eot?	D:/@WEB/!!technix/technix/www.technex.in/static/startup19newcss/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://www.technex.in/static/startup19newcss/font-awesome/css/fontawesome-all.css)
14:59:03	12220/12220	---M--	200	added ('OK')	font/woff2	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/startup19newcss/font-awesome/webfonts/fa-regular-400.woff2	D:/@WEB/!!technix/technix/www.technex.in/static/startup19newcss/font-awesome/webfonts/fa-regular-400.woff2	(from https://www.technex.in/static/startup19newcss/font-awesome/css/fontawesome-all.css)
14:59:04	14712/14712	---MCZ	200	added ('OK')	application/font-woff	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/startup19newcss/font-awesome/webfonts/fa-regular-400.woff	D:/@WEB/!!technix/technix/www.technex.in/static/startup19newcss/font-awesome/webfonts/fa-regular-400.woff	(from https://www.technex.in/static/startup19newcss/font-awesome/css/fontawesome-all.css)
14:59:05	30928/30928	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/startup19newcss/font-awesome/webfonts/fa-regular-400.ttf	D:/@WEB/!!technix/technix/www.technex.in/static/startup19newcss/font-awesome/webfonts/fa-regular-400.ttf	(from https://www.technex.in/static/startup19newcss/font-awesome/css/fontawesome-all.css)
14:59:06	107201/107201	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/startup19newcss/font-awesome/webfonts/fa-regular-400.svg	D:/@WEB/!!technix/technix/www.technex.in/static/startup19newcss/font-awesome/webfonts/fa-regular-400.svg	(from https://www.technex.in/static/startup19newcss/font-awesome/css/fontawesome-all.css)
14:59:08	106004/106004	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/startup19newcss/font-awesome/webfonts/fa-solid-900.eot	D:/@WEB/!!technix/technix/www.technex.in/static/startup19newcss/font-awesome/webfonts/fa-solid-900.eot	(from https://www.technex.in/static/startup19newcss/font-awesome/css/fontawesome-all.css)
14:59:09	106004/106004	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/startup19newcss/font-awesome/webfonts/fa-solid-900.eot?	D:/@WEB/!!technix/technix/www.technex.in/static/startup19newcss/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://www.technex.in/static/startup19newcss/font-awesome/css/fontawesome-all.css)
14:59:10	40244/40244	---M--	200	added ('OK')	font/woff2	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/startup19newcss/font-awesome/webfonts/fa-solid-900.woff2	D:/@WEB/!!technix/technix/www.technex.in/static/startup19newcss/font-awesome/webfonts/fa-solid-900.woff2	(from https://www.technex.in/static/startup19newcss/font-awesome/css/fontawesome-all.css)
14:59:11	50524/50524	---MCZ	200	added ('OK')	application/font-woff	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/startup19newcss/font-awesome/webfonts/fa-solid-900.woff	D:/@WEB/!!technix/technix/www.technex.in/static/startup19newcss/font-awesome/webfonts/fa-solid-900.woff	(from https://www.technex.in/static/startup19newcss/font-awesome/css/fontawesome-all.css)
14:59:13	105784/105784	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/startup19newcss/font-awesome/webfonts/fa-solid-900.ttf	D:/@WEB/!!technix/technix/www.technex.in/static/startup19newcss/font-awesome/webfonts/fa-solid-900.ttf	(from https://www.technex.in/static/startup19newcss/font-awesome/css/fontawesome-all.css)
14:59:15	390837/390837	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2018%20Feb%202019%2012:08:05%20GMT	https://www.technex.in/static/startup19newcss/font-awesome/webfonts/fa-solid-900.svg	D:/@WEB/!!technix/technix/www.technex.in/static/startup19newcss/font-awesome/webfonts/fa-solid-900.svg	(from https://www.technex.in/static/startup19newcss/font-awesome/css/fontawesome-all.css)
